"TokenNumber","TokenPadded","Title","NewWorkID","OldWorkID","RepoName","ExpectedItemPath","ItemPageExists","PageStatus","PageContainsNewWorkID","PageContainsOldWorkID","WorkIDsFoundInPage","ExpectedImagePath","ExpectedImageExists","LocalImageCandidateCount","SameRepoImageCandidateCount","ImageStatus","BestLocalImagePath","BestImageRelativeToRepo","BestImagePublicURLGuess","OpenSeaImageURL","OpenSeaItemURL","CanCreateMissingPage"
"9782","9782","Light Cult Crypto Club #9782","RE-010430","RE-011592","ron-english-light-cult-9001-10000","D:\github\ron-english-light-cult-9001-10000\items\lccc-9782.html","NO","MISSING_PAGE","","","","D:\github\ron-english-light-cult-9001-10000\images\9701-9800\LCCC-9782.png","YES","1","1","EXPECTED_IMAGE_EXISTS","D:\github\ron-english-light-cult-9001-10000\images\9701-9800\LCCC-9782.png","images\9701-9800\LCCC-9782.png","https://ronenglish-archive.github.io/ron-english-light-cult-9001-10000/images/9701-9800/LCCC-9782.png","https://i2c.seadn.io/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/c4919310331d8fb0584857bfde60f723.png?w=350","https://opensea.io/item/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/9782","YES_LOCAL_IMAGE_FOUND"
"9783","9783","Light Cult Crypto Club #9783","RE-010431","RE-011593","ron-english-light-cult-9001-10000","D:\github\ron-english-light-cult-9001-10000\items\lccc-9783.html","NO","MISSING_PAGE","","","","D:\github\ron-english-light-cult-9001-10000\images\9701-9800\LCCC-9783.png","YES","1","1","EXPECTED_IMAGE_EXISTS","D:\github\ron-english-light-cult-9001-10000\images\9701-9800\LCCC-9783.png","images\9701-9800\LCCC-9783.png","https://ronenglish-archive.github.io/ron-english-light-cult-9001-10000/images/9701-9800/LCCC-9783.png","https://i2c.seadn.io/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/bf01524233ec62778cb35db495726e0a.png?w=350","https://opensea.io/item/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/9783","YES_LOCAL_IMAGE_FOUND"
"9784","9784","Light Cult Crypto Club #9784","RE-010432","RE-011594","ron-english-light-cult-9001-10000","D:\github\ron-english-light-cult-9001-10000\items\lccc-9784.html","NO","MISSING_PAGE","","","","D:\github\ron-english-light-cult-9001-10000\images\9701-9800\LCCC-9784.png","YES","1","1","EXPECTED_IMAGE_EXISTS","D:\github\ron-english-light-cult-9001-10000\images\9701-9800\LCCC-9784.png","images\9701-9800\LCCC-9784.png","https://ronenglish-archive.github.io/ron-english-light-cult-9001-10000/images/9701-9800/LCCC-9784.png","https://i2c.seadn.io/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/f793bb1fead10546a8243ffe74aff4f1.png?w=350","https://opensea.io/item/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/9784","YES_LOCAL_IMAGE_FOUND"
"9785","9785","Light Cult Crypto Club #9785","RE-010433","RE-011595","ron-english-light-cult-9001-10000","D:\github\ron-english-light-cult-9001-10000\items\lccc-9785.html","NO","MISSING_PAGE","","","","D:\github\ron-english-light-cult-9001-10000\images\9701-9800\LCCC-9785.png","YES","1","1","EXPECTED_IMAGE_EXISTS","D:\github\ron-english-light-cult-9001-10000\images\9701-9800\LCCC-9785.png","images\9701-9800\LCCC-9785.png","https://ronenglish-archive.github.io/ron-english-light-cult-9001-10000/images/9701-9800/LCCC-9785.png","https://i2c.seadn.io/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/f516c73bb68abac509387d724f9e5fb0.png?w=350","https://opensea.io/item/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/9785","YES_LOCAL_IMAGE_FOUND"
"9786","9786","Light Cult Crypto Club #9786","RE-010434","RE-011596","ron-english-light-cult-9001-10000","D:\github\ron-english-light-cult-9001-10000\items\lccc-9786.html","NO","MISSING_PAGE","","","","D:\github\ron-english-light-cult-9001-10000\images\9701-9800\LCCC-9786.png","YES","1","1","EXPECTED_IMAGE_EXISTS","D:\github\ron-english-light-cult-9001-10000\images\9701-9800\LCCC-9786.png","images\9701-9800\LCCC-9786.png","https://ronenglish-archive.github.io/ron-english-light-cult-9001-10000/images/9701-9800/LCCC-9786.png","https://i2c.seadn.io/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/f2aa4d0396dd86dd328cbec14d26137b.png?w=350","https://opensea.io/item/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/9786","YES_LOCAL_IMAGE_FOUND"
"9787","9787","Light Cult Crypto Club #9787","RE-010435","RE-011597","ron-english-light-cult-9001-10000","D:\github\ron-english-light-cult-9001-10000\items\lccc-9787.html","NO","MISSING_PAGE","","","","D:\github\ron-english-light-cult-9001-10000\images\9701-9800\LCCC-9787.png","YES","1","1","EXPECTED_IMAGE_EXISTS","D:\github\ron-english-light-cult-9001-10000\images\9701-9800\LCCC-9787.png","images\9701-9800\LCCC-9787.png","https://ronenglish-archive.github.io/ron-english-light-cult-9001-10000/images/9701-9800/LCCC-9787.png","https://i2c.seadn.io/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/bfc68aacbb55dfd53c7c898e7bcf7225.png?w=350","https://opensea.io/item/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/9787","YES_LOCAL_IMAGE_FOUND"
"9788","9788","Light Cult Crypto Club #9788","RE-010436","RE-011598","ron-english-light-cult-9001-10000","D:\github\ron-english-light-cult-9001-10000\items\lccc-9788.html","NO","MISSING_PAGE","","","","D:\github\ron-english-light-cult-9001-10000\images\9701-9800\LCCC-9788.png","YES","1","1","EXPECTED_IMAGE_EXISTS","D:\github\ron-english-light-cult-9001-10000\images\9701-9800\LCCC-9788.png","images\9701-9800\LCCC-9788.png","https://ronenglish-archive.github.io/ron-english-light-cult-9001-10000/images/9701-9800/LCCC-9788.png","https://i2c.seadn.io/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/867eb1e83e244be58c4216a5cb231119.png?w=350","https://opensea.io/item/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/9788","YES_LOCAL_IMAGE_FOUND"
"9789","9789","Light Cult Crypto Club #9789","RE-010437","RE-011599","ron-english-light-cult-9001-10000","D:\github\ron-english-light-cult-9001-10000\items\lccc-9789.html","NO","MISSING_PAGE","","","","D:\github\ron-english-light-cult-9001-10000\images\9701-9800\LCCC-9789.png","YES","1","1","EXPECTED_IMAGE_EXISTS","D:\github\ron-english-light-cult-9001-10000\images\9701-9800\LCCC-9789.png","images\9701-9800\LCCC-9789.png","https://ronenglish-archive.github.io/ron-english-light-cult-9001-10000/images/9701-9800/LCCC-9789.png","https://i2c.seadn.io/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/61aba68471d5015dcfdfd8c2017185d7.png?w=350","https://opensea.io/item/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/9789","YES_LOCAL_IMAGE_FOUND"
"9790","9790","Light Cult Crypto Club #9790","RE-010438","RE-011600","ron-english-light-cult-9001-10000","D:\github\ron-english-light-cult-9001-10000\items\lccc-9790.html","NO","MISSING_PAGE","","","","D:\github\ron-english-light-cult-9001-10000\images\9701-9800\LCCC-9790.png","YES","1","1","EXPECTED_IMAGE_EXISTS","D:\github\ron-english-light-cult-9001-10000\images\9701-9800\LCCC-9790.png","images\9701-9800\LCCC-9790.png","https://ronenglish-archive.github.io/ron-english-light-cult-9001-10000/images/9701-9800/LCCC-9790.png","https://i2c.seadn.io/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/2490008228df5a2524a2dbd1c4fdd2af.png?w=350","https://opensea.io/item/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/9790","YES_LOCAL_IMAGE_FOUND"
"9791","9791","Light Cult Crypto Club #9791","RE-010439","RE-011601","ron-english-light-cult-9001-10000","D:\github\ron-english-light-cult-9001-10000\items\lccc-9791.html","NO","MISSING_PAGE","","","","D:\github\ron-english-light-cult-9001-10000\images\9701-9800\LCCC-9791.png","YES","1","1","EXPECTED_IMAGE_EXISTS","D:\github\ron-english-light-cult-9001-10000\images\9701-9800\LCCC-9791.png","images\9701-9800\LCCC-9791.png","https://ronenglish-archive.github.io/ron-english-light-cult-9001-10000/images/9701-9800/LCCC-9791.png","https://i2c.seadn.io/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/bcac7fd4d0aee8ce4e4ed7aeee852393.png?w=350","https://opensea.io/item/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/9791","YES_LOCAL_IMAGE_FOUND"
"9792","9792","Light Cult Crypto Club #9792","RE-010440","RE-011602","ron-english-light-cult-9001-10000","D:\github\ron-english-light-cult-9001-10000\items\lccc-9792.html","NO","MISSING_PAGE","","","","D:\github\ron-english-light-cult-9001-10000\images\9701-9800\LCCC-9792.png","YES","1","1","EXPECTED_IMAGE_EXISTS","D:\github\ron-english-light-cult-9001-10000\images\9701-9800\LCCC-9792.png","images\9701-9800\LCCC-9792.png","https://ronenglish-archive.github.io/ron-english-light-cult-9001-10000/images/9701-9800/LCCC-9792.png","https://i2c.seadn.io/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/9aae833f456c685b29c71bf511f41b85.png?w=350","https://opensea.io/item/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/9792","YES_LOCAL_IMAGE_FOUND"
"9793","9793","Light Cult Crypto Club #9793","RE-010441","RE-011603","ron-english-light-cult-9001-10000","D:\github\ron-english-light-cult-9001-10000\items\lccc-9793.html","NO","MISSING_PAGE","","","","D:\github\ron-english-light-cult-9001-10000\images\9701-9800\LCCC-9793.png","YES","1","1","EXPECTED_IMAGE_EXISTS","D:\github\ron-english-light-cult-9001-10000\images\9701-9800\LCCC-9793.png","images\9701-9800\LCCC-9793.png","https://ronenglish-archive.github.io/ron-english-light-cult-9001-10000/images/9701-9800/LCCC-9793.png","https://i2c.seadn.io/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/405f4ca59b42c8dce46272562564f2d9.png?w=350","https://opensea.io/item/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/9793","YES_LOCAL_IMAGE_FOUND"
"9794","9794","Light Cult Crypto Club #9794","RE-010442","RE-011604","ron-english-light-cult-9001-10000","D:\github\ron-english-light-cult-9001-10000\items\lccc-9794.html","NO","MISSING_PAGE","","","","D:\github\ron-english-light-cult-9001-10000\images\9701-9800\LCCC-9794.png","YES","1","1","EXPECTED_IMAGE_EXISTS","D:\github\ron-english-light-cult-9001-10000\images\9701-9800\LCCC-9794.png","images\9701-9800\LCCC-9794.png","https://ronenglish-archive.github.io/ron-english-light-cult-9001-10000/images/9701-9800/LCCC-9794.png","https://i2c.seadn.io/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/313c2edf3b0c0b71c236847e6a373b34.png?w=350","https://opensea.io/item/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/9794","YES_LOCAL_IMAGE_FOUND"
"9795","9795","Light Cult Crypto Club #9795","RE-010443","RE-011605","ron-english-light-cult-9001-10000","D:\github\ron-english-light-cult-9001-10000\items\lccc-9795.html","NO","MISSING_PAGE","","","","D:\github\ron-english-light-cult-9001-10000\images\9701-9800\LCCC-9795.png","YES","1","1","EXPECTED_IMAGE_EXISTS","D:\github\ron-english-light-cult-9001-10000\images\9701-9800\LCCC-9795.png","images\9701-9800\LCCC-9795.png","https://ronenglish-archive.github.io/ron-english-light-cult-9001-10000/images/9701-9800/LCCC-9795.png","https://i2c.seadn.io/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/e093c269414a4a10978c9a60773732f6.png?w=350","https://opensea.io/item/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/9795","YES_LOCAL_IMAGE_FOUND"
"9798","9798","Light Cult Crypto Club #9798","RE-010444","RE-011608","ron-english-light-cult-9001-10000","D:\github\ron-english-light-cult-9001-10000\items\lccc-9798.html","NO","MISSING_PAGE","","","","D:\github\ron-english-light-cult-9001-10000\images\9701-9800\LCCC-9798.png","YES","1","1","EXPECTED_IMAGE_EXISTS","D:\github\ron-english-light-cult-9001-10000\images\9701-9800\LCCC-9798.png","images\9701-9800\LCCC-9798.png","https://ronenglish-archive.github.io/ron-english-light-cult-9001-10000/images/9701-9800/LCCC-9798.png","https://i2c.seadn.io/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/5071b3d9336500fb3ae4f11f2e8ca2c2.png?w=350","https://opensea.io/item/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/9798","YES_LOCAL_IMAGE_FOUND"
"9799","9799","Light Cult Crypto Club #9799","RE-010445","RE-011609","ron-english-light-cult-9001-10000","D:\github\ron-english-light-cult-9001-10000\items\lccc-9799.html","NO","MISSING_PAGE","","","","D:\github\ron-english-light-cult-9001-10000\images\9701-9800\LCCC-9799.png","YES","1","1","EXPECTED_IMAGE_EXISTS","D:\github\ron-english-light-cult-9001-10000\images\9701-9800\LCCC-9799.png","images\9701-9800\LCCC-9799.png","https://ronenglish-archive.github.io/ron-english-light-cult-9001-10000/images/9701-9800/LCCC-9799.png","https://i2c.seadn.io/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/0d9ef98e51e3a7a768e28b140c5f6014.png?w=350","https://opensea.io/item/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/9799","YES_LOCAL_IMAGE_FOUND"
"9800","9800","Light Cult Crypto Club #9800","RE-010446","RE-011610","ron-english-light-cult-9001-10000","D:\github\ron-english-light-cult-9001-10000\items\lccc-9800.html","NO","MISSING_PAGE","","","","D:\github\ron-english-light-cult-9001-10000\images\9701-9800\LCCC-9800.png","YES","1","1","EXPECTED_IMAGE_EXISTS","D:\github\ron-english-light-cult-9001-10000\images\9701-9800\LCCC-9800.png","images\9701-9800\LCCC-9800.png","https://ronenglish-archive.github.io/ron-english-light-cult-9001-10000/images/9701-9800/LCCC-9800.png","https://i2c.seadn.io/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/a501b1d04bd3032e1e3807710d01d1a4.png?w=350","https://opensea.io/item/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/9800","YES_LOCAL_IMAGE_FOUND"
"9801","9801","Light Cult Crypto Club #9801","RE-010447","RE-011611","ron-english-light-cult-9001-10000","D:\github\ron-english-light-cult-9001-10000\items\lccc-9801.html","NO","MISSING_PAGE","","","","D:\github\ron-english-light-cult-9001-10000\images\9801-9900\LCCC-9801.png","YES","1","1","EXPECTED_IMAGE_EXISTS","D:\github\ron-english-light-cult-9001-10000\images\9801-9900\LCCC-9801.png","images\9801-9900\LCCC-9801.png","https://ronenglish-archive.github.io/ron-english-light-cult-9001-10000/images/9801-9900/LCCC-9801.png","https://i2c.seadn.io/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/7b4bfe5c403e5d6ed10bcfa8cd4a7077.png?w=350","https://opensea.io/item/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/9801","YES_LOCAL_IMAGE_FOUND"
"9803","9803","Light Cult Crypto Club #9803","RE-010448","RE-011613","ron-english-light-cult-9001-10000","D:\github\ron-english-light-cult-9001-10000\items\lccc-9803.html","NO","MISSING_PAGE","","","","D:\github\ron-english-light-cult-9001-10000\images\9801-9900\LCCC-9803.png","YES","1","1","EXPECTED_IMAGE_EXISTS","D:\github\ron-english-light-cult-9001-10000\images\9801-9900\LCCC-9803.png","images\9801-9900\LCCC-9803.png","https://ronenglish-archive.github.io/ron-english-light-cult-9001-10000/images/9801-9900/LCCC-9803.png","https://i2c.seadn.io/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/767dde53d56cb5b4d551a74b3b44f1a8.png?w=350","https://opensea.io/item/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/9803","YES_LOCAL_IMAGE_FOUND"
"9804","9804","Light Cult Crypto Club #9804","RE-010449","RE-011614","ron-english-light-cult-9001-10000","D:\github\ron-english-light-cult-9001-10000\items\lccc-9804.html","NO","MISSING_PAGE","","","","D:\github\ron-english-light-cult-9001-10000\images\9801-9900\LCCC-9804.png","YES","1","1","EXPECTED_IMAGE_EXISTS","D:\github\ron-english-light-cult-9001-10000\images\9801-9900\LCCC-9804.png","images\9801-9900\LCCC-9804.png","https://ronenglish-archive.github.io/ron-english-light-cult-9001-10000/images/9801-9900/LCCC-9804.png","https://i2c.seadn.io/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/d0613964159ba9266d2c193c9ffd10b5.png?w=350","https://opensea.io/item/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/9804","YES_LOCAL_IMAGE_FOUND"
"9806","9806","Light Cult Crypto Club #9806","RE-010450","RE-011616","ron-english-light-cult-9001-10000","D:\github\ron-english-light-cult-9001-10000\items\lccc-9806.html","NO","MISSING_PAGE","","","","D:\github\ron-english-light-cult-9001-10000\images\9801-9900\LCCC-9806.png","YES","1","1","EXPECTED_IMAGE_EXISTS","D:\github\ron-english-light-cult-9001-10000\images\9801-9900\LCCC-9806.png","images\9801-9900\LCCC-9806.png","https://ronenglish-archive.github.io/ron-english-light-cult-9001-10000/images/9801-9900/LCCC-9806.png","https://i2c.seadn.io/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/a5cfa9487f317c9032a99f33ba676608.png?w=350","https://opensea.io/item/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/9806","YES_LOCAL_IMAGE_FOUND"
"9807","9807","Light Cult Crypto Club #9807","RE-010451","RE-011617","ron-english-light-cult-9001-10000","D:\github\ron-english-light-cult-9001-10000\items\lccc-9807.html","NO","MISSING_PAGE","","","","D:\github\ron-english-light-cult-9001-10000\images\9801-9900\LCCC-9807.png","YES","1","1","EXPECTED_IMAGE_EXISTS","D:\github\ron-english-light-cult-9001-10000\images\9801-9900\LCCC-9807.png","images\9801-9900\LCCC-9807.png","https://ronenglish-archive.github.io/ron-english-light-cult-9001-10000/images/9801-9900/LCCC-9807.png","https://i2c.seadn.io/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/24402d6502db1efc9408490152a17ad3.png?w=350","https://opensea.io/item/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/9807","YES_LOCAL_IMAGE_FOUND"
"9808","9808","Light Cult Crypto Club #9808","RE-010452","RE-011618","ron-english-light-cult-9001-10000","D:\github\ron-english-light-cult-9001-10000\items\lccc-9808.html","NO","MISSING_PAGE","","","","D:\github\ron-english-light-cult-9001-10000\images\9801-9900\LCCC-9808.png","YES","1","1","EXPECTED_IMAGE_EXISTS","D:\github\ron-english-light-cult-9001-10000\images\9801-9900\LCCC-9808.png","images\9801-9900\LCCC-9808.png","https://ronenglish-archive.github.io/ron-english-light-cult-9001-10000/images/9801-9900/LCCC-9808.png","https://i2c.seadn.io/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/eeeae54a60f0af71fc4e49b3c323e3f0.png?w=350","https://opensea.io/item/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/9808","YES_LOCAL_IMAGE_FOUND"
"9809","9809","Light Cult Crypto Club #9809","RE-010453","RE-011619","ron-english-light-cult-9001-10000","D:\github\ron-english-light-cult-9001-10000\items\lccc-9809.html","NO","MISSING_PAGE","","","","D:\github\ron-english-light-cult-9001-10000\images\9801-9900\LCCC-9809.png","YES","1","1","EXPECTED_IMAGE_EXISTS","D:\github\ron-english-light-cult-9001-10000\images\9801-9900\LCCC-9809.png","images\9801-9900\LCCC-9809.png","https://ronenglish-archive.github.io/ron-english-light-cult-9001-10000/images/9801-9900/LCCC-9809.png","https://i2c.seadn.io/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/0380d649b8e0d0fa1cb00dc9a2e3ae24.png?w=350","https://opensea.io/item/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/9809","YES_LOCAL_IMAGE_FOUND"
"9810","9810","Light Cult Crypto Club #9810","RE-010454","RE-011620","ron-english-light-cult-9001-10000","D:\github\ron-english-light-cult-9001-10000\items\lccc-9810.html","NO","MISSING_PAGE","","","","D:\github\ron-english-light-cult-9001-10000\images\9801-9900\LCCC-9810.png","YES","1","1","EXPECTED_IMAGE_EXISTS","D:\github\ron-english-light-cult-9001-10000\images\9801-9900\LCCC-9810.png","images\9801-9900\LCCC-9810.png","https://ronenglish-archive.github.io/ron-english-light-cult-9001-10000/images/9801-9900/LCCC-9810.png","https://i2c.seadn.io/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/815ce43d83082fa5528cadaaafdcc149.png?w=350","https://opensea.io/item/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/9810","YES_LOCAL_IMAGE_FOUND"
"9812","9812","Light Cult Crypto Club #9812","RE-010455","RE-011622","ron-english-light-cult-9001-10000","D:\github\ron-english-light-cult-9001-10000\items\lccc-9812.html","NO","MISSING_PAGE","","","","D:\github\ron-english-light-cult-9001-10000\images\9801-9900\LCCC-9812.png","YES","1","1","EXPECTED_IMAGE_EXISTS","D:\github\ron-english-light-cult-9001-10000\images\9801-9900\LCCC-9812.png","images\9801-9900\LCCC-9812.png","https://ronenglish-archive.github.io/ron-english-light-cult-9001-10000/images/9801-9900/LCCC-9812.png","https://i2c.seadn.io/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/b5749652b8b0cdeda05a500e3714e971.png?w=350","https://opensea.io/item/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/9812","YES_LOCAL_IMAGE_FOUND"
"9813","9813","Light Cult Crypto Club #9813","RE-010456","RE-011623","ron-english-light-cult-9001-10000","D:\github\ron-english-light-cult-9001-10000\items\lccc-9813.html","NO","MISSING_PAGE","","","","D:\github\ron-english-light-cult-9001-10000\images\9801-9900\LCCC-9813.png","YES","1","1","EXPECTED_IMAGE_EXISTS","D:\github\ron-english-light-cult-9001-10000\images\9801-9900\LCCC-9813.png","images\9801-9900\LCCC-9813.png","https://ronenglish-archive.github.io/ron-english-light-cult-9001-10000/images/9801-9900/LCCC-9813.png","https://i2c.seadn.io/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/eb42dfc7bfa1be6acfbe31d167521aa8.png?w=350","https://opensea.io/item/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/9813","YES_LOCAL_IMAGE_FOUND"
"9814","9814","Light Cult Crypto Club #9814","RE-010457","RE-011624","ron-english-light-cult-9001-10000","D:\github\ron-english-light-cult-9001-10000\items\lccc-9814.html","NO","MISSING_PAGE","","","","D:\github\ron-english-light-cult-9001-10000\images\9801-9900\LCCC-9814.png","YES","1","1","EXPECTED_IMAGE_EXISTS","D:\github\ron-english-light-cult-9001-10000\images\9801-9900\LCCC-9814.png","images\9801-9900\LCCC-9814.png","https://ronenglish-archive.github.io/ron-english-light-cult-9001-10000/images/9801-9900/LCCC-9814.png","https://i2c.seadn.io/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/f3d449cafda4bd4d70876fec1d4d28da.png?w=350","https://opensea.io/item/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/9814","YES_LOCAL_IMAGE_FOUND"
"9815","9815","Light Cult Crypto Club #9815","RE-010458","RE-011625","ron-english-light-cult-9001-10000","D:\github\ron-english-light-cult-9001-10000\items\lccc-9815.html","NO","MISSING_PAGE","","","","D:\github\ron-english-light-cult-9001-10000\images\9801-9900\LCCC-9815.png","YES","1","1","EXPECTED_IMAGE_EXISTS","D:\github\ron-english-light-cult-9001-10000\images\9801-9900\LCCC-9815.png","images\9801-9900\LCCC-9815.png","https://ronenglish-archive.github.io/ron-english-light-cult-9001-10000/images/9801-9900/LCCC-9815.png","https://i2c.seadn.io/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/9030605c9a09ff88c9eb83675f84e385.png?w=350","https://opensea.io/item/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/9815","YES_LOCAL_IMAGE_FOUND"
"9816","9816","Light Cult Crypto Club #9816","RE-010459","RE-011626","ron-english-light-cult-9001-10000","D:\github\ron-english-light-cult-9001-10000\items\lccc-9816.html","NO","MISSING_PAGE","","","","D:\github\ron-english-light-cult-9001-10000\images\9801-9900\LCCC-9816.png","YES","1","1","EXPECTED_IMAGE_EXISTS","D:\github\ron-english-light-cult-9001-10000\images\9801-9900\LCCC-9816.png","images\9801-9900\LCCC-9816.png","https://ronenglish-archive.github.io/ron-english-light-cult-9001-10000/images/9801-9900/LCCC-9816.png","https://i2c.seadn.io/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/ed4cce472bf9cb850796bfdc25d56b03.png?w=350","https://opensea.io/item/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/9816","YES_LOCAL_IMAGE_FOUND"
"9817","9817","Light Cult Crypto Club #9817","RE-010460","RE-011627","ron-english-light-cult-9001-10000","D:\github\ron-english-light-cult-9001-10000\items\lccc-9817.html","NO","MISSING_PAGE","","","","D:\github\ron-english-light-cult-9001-10000\images\9801-9900\LCCC-9817.png","YES","1","1","EXPECTED_IMAGE_EXISTS","D:\github\ron-english-light-cult-9001-10000\images\9801-9900\LCCC-9817.png","images\9801-9900\LCCC-9817.png","https://ronenglish-archive.github.io/ron-english-light-cult-9001-10000/images/9801-9900/LCCC-9817.png","https://i2c.seadn.io/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/73ec314b7c68dca2abdbf56d96265601.png?w=350","https://opensea.io/item/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/9817","YES_LOCAL_IMAGE_FOUND"
"9818","9818","Light Cult Crypto Club #9818","RE-010461","RE-011628","ron-english-light-cult-9001-10000","D:\github\ron-english-light-cult-9001-10000\items\lccc-9818.html","NO","MISSING_PAGE","","","","D:\github\ron-english-light-cult-9001-10000\images\9801-9900\LCCC-9818.png","YES","1","1","EXPECTED_IMAGE_EXISTS","D:\github\ron-english-light-cult-9001-10000\images\9801-9900\LCCC-9818.png","images\9801-9900\LCCC-9818.png","https://ronenglish-archive.github.io/ron-english-light-cult-9001-10000/images/9801-9900/LCCC-9818.png","https://i2c.seadn.io/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/00add66719bb11028e69000ff0a4362b.png?w=350","https://opensea.io/item/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/9818","YES_LOCAL_IMAGE_FOUND"
"9819","9819","Light Cult Crypto Club #9819","RE-010462","RE-011629","ron-english-light-cult-9001-10000","D:\github\ron-english-light-cult-9001-10000\items\lccc-9819.html","NO","MISSING_PAGE","","","","D:\github\ron-english-light-cult-9001-10000\images\9801-9900\LCCC-9819.png","YES","1","1","EXPECTED_IMAGE_EXISTS","D:\github\ron-english-light-cult-9001-10000\images\9801-9900\LCCC-9819.png","images\9801-9900\LCCC-9819.png","https://ronenglish-archive.github.io/ron-english-light-cult-9001-10000/images/9801-9900/LCCC-9819.png","https://i2c.seadn.io/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/6ae0d2fa374372a0d985119c16ea132d.png?w=350","https://opensea.io/item/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/9819","YES_LOCAL_IMAGE_FOUND"
"9820","9820","Light Cult Crypto Club #9820","RE-010463","RE-011630","ron-english-light-cult-9001-10000","D:\github\ron-english-light-cult-9001-10000\items\lccc-9820.html","NO","MISSING_PAGE","","","","D:\github\ron-english-light-cult-9001-10000\images\9801-9900\LCCC-9820.png","YES","1","1","EXPECTED_IMAGE_EXISTS","D:\github\ron-english-light-cult-9001-10000\images\9801-9900\LCCC-9820.png","images\9801-9900\LCCC-9820.png","https://ronenglish-archive.github.io/ron-english-light-cult-9001-10000/images/9801-9900/LCCC-9820.png","https://i2c.seadn.io/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/3234d4e690fb51ab601860e75fa72dd2.png?w=350","https://opensea.io/item/ethereum/0xbe85fbd182af91290be7293438ae67549638189f/9820","YES_LOCAL_IMAGE_FOUND"
